Tiempo (s)	Voltaje (V)
30.316000	0.187522
30.317000	0.205873
30.318000	0.230984
30.319000	0.302778
30.320000	0.219394
30.321000	0.251589
30.322000	0.321451
30.323000	0.346241
30.324000	0.312115
30.325000	0.219072
30.326000	0.279920
30.327000	0.249979
30.328000	0.266398
30.329000	0.324348
30.330000	0.392601
30.331000	0.411595
30.332000	0.287647
30.333000	0.352680
30.334000	0.500130
30.335000	0.461497
30.336000	0.403225
30.337000	0.369421
30.338000	0.238389
30.339000	0.339802
30.340000	0.364913
30.341000	0.231628
30.342000	0.196858
30.343000	0.379723
30.344000	0.280564
30.345000	0.273159
30.346000	0.343987
30.347000	0.302778
30.348000	0.339802
30.349000	0.311471
30.350000	0.242252
30.351000	0.211024
30.352000	0.222614
30.353000	0.265111
30.354000	0.420932
30.355000	0.445078
30.356000	0.450873
30.357000	0.436063
30.358000	0.226477
30.359000	0.282496
30.360000	0.304710
30.361000	0.294408
30.362000	0.423507
30.363000	0.189132
30.364000	0.294408
30.365000	0.437029
30.366000	0.326602
30.367000	0.237101
30.368000	0.400327
30.369000	0.235170
30.370000	0.197180
30.371000	0.222292
30.372000	0.242252
30.373000	0.227443
30.374000	0.207804
30.375000	0.232916
30.376000	0.194283
30.377000	0.394210
30.378000	0.334007
30.379000	0.295051
30.380000	0.522988
30.381000	0.572568
30.382000	0.470511
30.383000	0.380367
30.384000	0.274125
30.385000	0.512042
30.386000	0.401293
30.387000	0.382942
30.388000	0.224867
30.389000	0.264467
30.390000	0.252555
30.391000	0.334329
30.392000	0.367811
30.393000	0.536832
30.394000	0.536510
30.395000	0.425761
30.396000	0.299237
30.397000	0.182049
30.398000	0.230019
30.399000	0.185912
30.400000	0.198468
30.401000	0.327890
30.402000	0.410952
30.403000	0.306963
30.404000	0.387450
30.405000	0.408376
30.406000	0.376182
30.407000	0.379401
30.408000	0.209414
30.409000	0.301168
30.410000	0.318875
30.411000	0.226155
30.412000	0.267042
30.413000	0.266398
30.414000	0.297949
30.415000	0.304388
30.416000	0.299237
30.417000	0.391635
30.418000	0.408054
30.419000	0.595748
30.420000	0.977253
30.421000	0.986911
30.422000	1.003974
30.423000	0.964375
30.424000	0.612811
30.425000	0.264789
30.426000	0.515906
30.427000	0.336582
30.428000	0.584158
30.429000	0.616996
30.430000	0.210702
30.431000	0.353323
30.432000	0.254808
30.433000	0.357509
30.434000	0.221970
30.435000	0.235814
30.436000	0.209414
30.437000	0.481779
30.438000	0.696517
30.439000	0.215531
30.440000	0.509145
30.441000	0.785373
30.442000	0.852982
30.443000	0.722272
30.444000	0.937653
30.445000	0.618284
30.446000	0.363948
30.447000	0.785052
30.448000	0.810163
30.449000	0.439927
30.450000	0.474697
30.451000	0.442824
30.452000	0.466648
30.453000	0.221004
30.454000	0.652410
30.455000	1.318514
30.456000	0.987233
30.457000	0.732896
30.458000	0.879703
30.459000	0.942161
30.460000	0.339480
30.461000	0.266720
30.462000	0.275413
30.463000	0.376182
30.464000	0.404835
30.465000	0.494657
30.466000	0.546812
30.467000	0.607660
30.468000	1.051622
30.469000	0.836241
30.470000	0.711970
30.471000	0.351070
30.472000	0.925741
30.473000	1.682956
30.474000	1.830085
30.475000	1.387410
30.476000	1.121806
30.477000	1.149493
30.478000	1.486569
30.479000	1.112791
30.480000	0.257062
30.481000	0.585768
30.482000	1.212272
30.483000	0.511076
30.484000	0.929927
30.485000	1.073514
30.486000	0.394210
30.487000	0.593816
30.488000	0.219394
30.489000	0.287003
30.490000	0.996247
30.491000	0.312436
30.492000	0.500452
30.493000	1.514900
30.494000	1.387410
30.495000	1.149493
30.496000	1.052910
30.497000	0.926385
30.498000	0.888396
30.499000	0.626011
30.500000	1.498481
30.501000	0.922200
30.502000	0.631162
30.503000	1.075446
30.504000	1.630157
30.505000	1.277305
30.506000	0.504316
30.507000	0.344309
30.508000	0.602187
30.509000	0.357831
30.510000	1.001720
30.511000	1.365518
30.512000	0.441858
30.513000	0.456346
30.514000	0.420932
30.515000	0.605084
30.516000	0.899020
30.517000	0.948278
30.518000	0.342699
30.519000	0.280242
30.520000	0.242574
30.521000	0.414815
30.522000	0.334651
30.523000	0.838494
30.524000	1.235452
30.525000	0.937975
30.526000	0.225833
30.527000	0.363304
30.528000	1.420893
30.529000	1.352640
30.530000	0.702634
30.531000	0.413849
30.532000	0.950209
30.533000	1.565124
30.534000	2.022608
30.535000	2.630117
30.536000	0.940873
30.537000	0.468902
30.538000	0.244506
30.539000	1.301129
30.540000	1.700663
30.541000	0.630196
30.542000	1.169454
30.543000	1.788554
30.544000	0.912542
30.545000	0.804368
30.546000	0.267686
30.547000	0.490472
30.548000	1.196175
30.549000	0.229697
30.550000	0.377147
30.551000	0.295373
30.552000	0.392601
30.553000	0.547134
30.554000	0.817246
30.555000	0.689756
30.556000	0.813061
30.557000	1.134040
30.558000	1.281169
30.559000	0.726136
30.560000	0.279920
30.561000	0.671083
30.562000	1.354250
30.563000	1.106996
30.564000	0.733862
30.565000	1.163015
30.566000	1.799178
30.567000	1.800144
30.568000	0.900630
30.569000	0.289578
30.570000	0.227121
30.571000	0.396786
30.572000	1.107640
30.573000	0.516228
30.574000	0.383908
30.575000	0.647581
30.576000	1.228370
30.577000	1.121162
30.578000	1.506208
30.579000	1.252193
30.580000	1.348133
30.581000	1.204868
30.582000	1.444395
30.583000	2.624644
30.584000	2.995203
30.585000	1.172673
30.586000	0.853304
30.587000	0.861030
30.588000	1.606011
30.589000	2.588909
30.590000	2.524198
30.591000	1.264427
30.592000	0.787627
30.593000	0.440571
30.594000	0.509789
30.595000	0.883889
30.596000	1.704848
30.597000	0.355255
30.598000	0.424151
30.599000	2.025183
30.600000	2.602430
30.601000	3.142976
30.602000	2.762437
30.603000	2.671970
30.604000	1.722877
30.605000	0.413849
30.606000	0.834631
30.607000	1.463711
30.608000	1.791773
30.609000	2.450150
30.610000	2.740867
30.611000	2.179073
30.612000	0.431556
30.613000	0.827226
30.614000	0.417390
30.615000	0.768310
30.616000	0.454092
30.617000	1.058061
30.618000	1.783403
30.619000	2.145912
30.620000	2.295939
30.621000	1.223540
30.622000	0.525242
30.623000	0.760906
30.624000	0.315978
30.625000	0.862962
30.626000	0.791490
30.627000	0.644362
30.628000	0.869079
30.629000	0.213277
30.630000	0.301812
30.631000	1.723521
30.632000	2.827148
30.633000	1.742516
30.634000	1.666537
30.635000	1.221287
30.636000	1.341050
30.637000	0.716799
30.638000	0.271549
30.639000	0.826904
30.640000	1.458560
30.641000	1.836523
30.642000	2.307207
30.643000	2.187765
30.644000	1.951136
30.645000	1.691326
30.646000	0.999789
30.647000	1.270866
30.648000	0.269940
30.649000	1.448902
30.650000	0.398396
30.651000	0.236779
30.652000	0.329500
30.653000	1.053232
30.654000	0.878737
30.655000	0.996247
30.656000	1.393849
30.657000	0.950209
30.658000	1.326241
30.659000	1.240925
30.660000	0.383908
30.661000	0.473409
30.662000	0.541983
30.663000	1.283100
30.664000	2.250544
30.665000	2.089894
30.666000	0.427371
30.667000	0.841070
30.668000	0.226799
30.669000	0.628908
30.670000	0.263501
30.671000	1.602791
30.672000	2.451116
30.673000	2.422785
30.674000	3.842562
30.675000	3.667424
30.676000	3.035124
30.677000	1.448258
30.678000	0.753179
30.679000	0.249013
30.680000	1.066431
30.681000	1.426688
30.682000	2.495866
30.683000	1.930531
30.684000	1.452121
30.685000	0.904171
30.686000	1.419605
30.687000	0.862640
30.688000	0.480170
30.689000	0.579973
30.690000	1.283422
30.691000	1.183941
30.692000	1.305314
30.693000	0.893869
30.694000	0.607338
30.695000	1.223862
30.696000	0.479848
30.697000	0.611845
30.698000	0.798573
30.699000	0.329178
30.700000	0.907069
30.701000	0.720663
30.702000	0.335938
30.703000	0.530071
30.704000	0.969526
30.705000	0.832055
30.706000	1.505242
30.707000	2.614020
30.708000	1.287285
30.709000	0.992706
30.710000	1.526169
30.711000	1.405439
30.712000	0.375538
30.713000	2.166195
30.714000	2.312036
30.715000	1.874835
30.716000	2.032910
30.717000	2.132713
30.718000	0.896766
30.719000	0.351070
30.720000	0.302456
30.721000	0.349460
30.722000	1.015564
30.723000	0.849119
30.724000	1.321090
30.725000	1.190058
30.726000	0.334973
30.727000	0.252877
30.728000	0.697804
30.729000	0.237745
30.730000	0.785373
30.731000	0.344309
30.732000	0.350426
30.733000	0.439283
30.734000	0.263823
30.735000	0.632450
30.736000	0.796642
30.737000	0.497555
30.738000	1.087036
30.739000	0.616996
30.740000	0.492082
30.741000	0.242574
30.742000	0.671727
30.743000	0.698126
30.744000	0.277023
30.745000	0.459243
30.746000	0.771852
30.747000	0.507535
30.748000	0.567739
30.749000	0.896766
30.750000	0.616674
30.751000	0.325636
30.752000	0.390669
30.753000	0.363626
30.754000	0.437995
30.755000	0.513652
30.756000	0.589631
30.757000	0.654342
30.758000	0.657561
30.759000	0.651766
30.760000	0.671083
30.761000	0.505281
30.762000	0.242574
30.763000	0.248047
30.764000	0.324992
30.765000	0.348494
30.766000	0.198790
30.767000	0.249013
30.768000	0.202331
30.769000	0.233882
30.770000	0.277023
30.771000	0.441858
30.772000	0.267364
30.773000	0.238389
30.774000	0.329821
30.775000	0.338514
30.776000	0.417712
30.777000	0.463429
30.778000	0.393889
30.779000	0.463429
30.780000	0.407732
30.781000	0.334007
30.782000	0.285715
30.783000	0.624079
30.784000	0.674624
30.785000	0.607338
30.786000	0.453770
30.787000	0.507213
30.788000	0.359118
30.789000	0.411274
30.790000	0.519447
30.791000	0.437029
30.792000	0.209092
30.793000	0.383586
30.794000	0.246760
30.795000	0.284427
30.796000	0.260603
30.797000	0.226799
30.798000	0.196536
30.799000	0.237423
30.800000	0.218429
30.801000	0.284427
30.802000	0.429624
30.803000	0.369099
30.804000	0.286681
30.805000	0.242896
30.806000	0.358475
30.807000	0.229375
30.808000	0.229053
30.809000	0.292476
30.810000	0.490794
30.811000	0.513974
30.812000	0.566129
30.813000	0.430912
30.814000	0.333041
30.815000	0.325958
30.816000	0.235492
30.817000	0.236457
30.818000	0.385196
30.819000	0.567417
30.820000	0.233882
30.821000	0.198790
30.822000	0.208448
30.823000	0.217785
30.824000	0.270906
30.825000	0.223580
30.826000	0.232916
30.827000	0.216497
30.828000	0.298593
30.829000	0.341411
30.830000	0.536510
30.831000	0.374894
30.832000	0.252877
30.833000	0.389703
30.834000	0.297949
30.835000	0.260281
30.836000	0.192673
30.837000	0.241287
30.838000	0.238389
30.839000	0.289256
30.840000	0.348816
30.841000	0.381655
30.842000	0.393245
30.843000	0.515906
30.844000	0.480170
30.845000	0.371996
30.846000	0.258994
30.847000	0.418034
30.848000	0.522666
30.849000	0.553251
30.850000	0.351714
30.851000	0.209736
30.852000	0.215209
30.853000	0.353645
30.854000	0.251267
30.855000	0.332719
30.856000	0.307285
30.857000	0.420288
30.858000	0.279598
30.859000	0.413205
30.860000	0.365235
30.861000	0.293120
30.862000	0.268008
30.863000	0.450229
30.864000	0.223258
30.865000	0.185268
30.866000	0.255130
30.867000	0.410952
30.868000	0.404835
30.869000	0.217463
30.870000	0.208448
30.871000	0.575143
30.872000	0.312115
30.873000	0.368455
30.874000	0.273481
30.875000	0.417390
30.876000	0.378757
30.877000	0.311793
30.878000	0.349138
30.879000	0.313080
30.880000	0.273481
30.881000	0.214887
30.882000	0.185268
30.883000	0.247404
30.884000	0.333685
30.885000	0.345919
30.886000	0.326280
30.887000	0.373284
30.888000	0.417390
30.889000	0.312758
30.890000	0.375860
30.891000	0.363304
30.892000	0.312436
30.893000	0.214887
30.894000	0.233882
30.895000	0.252233
30.896000	0.272193
30.897000	0.348494
30.898000	0.296983
30.899000	0.252877
30.900000	0.295695
30.901000	0.310505
30.902000	0.277988
30.903000	0.224546
30.904000	0.309539
30.905000	0.256740
30.906000	0.209736
30.907000	0.241287
30.908000	0.189775
30.909000	0.257062
30.910000	0.294086
30.911000	0.389059
30.912000	0.403225
30.913000	0.233882
30.914000	0.222936
30.915000	0.267042
30.916000	0.377469
30.917000	0.289900
30.918000	0.220682
30.919000	0.274125
30.920000	0.199756
30.921000	0.278632
30.922000	0.464716
30.923000	0.251589
30.924000	0.214243
30.925000	0.361372
30.926000	0.368455
30.927000	0.232916
30.928000	0.241287
30.929000	0.270906
30.930000	0.256418
30.931000	0.296983
30.932000	0.311793
30.933000	0.239677
30.934000	0.226477
30.935000	0.334329
30.936000	0.551963
30.937000	0.236457
30.938000	0.253521
30.939000	0.187522
30.940000	0.240321
30.941000	0.241931
30.942000	0.336582
30.943000	0.542627
30.944000	0.432200
30.945000	0.315656
30.946000	0.710038
30.947000	0.229697
30.948000	0.260281
30.949000	0.243218
30.950000	0.211990
30.951000	0.191385
30.952000	0.209092
30.953000	0.224224
30.954000	0.191063
30.955000	0.223258
30.956000	0.273481
30.957000	0.278310
30.958000	0.277666
30.959000	0.239677
30.960000	0.278632
30.961000	0.322095
30.962000	0.391313
30.963000	0.463429
30.964000	0.349138
30.965000	0.354289
30.966000	0.621825
30.967000	0.540373
30.968000	0.670439
30.969000	0.281852
30.970000	0.355577
30.971000	0.217463
30.972000	0.240965
30.973000	0.194927
30.974000	0.390669
30.975000	0.272515
30.976000	0.472121
30.977000	0.317588
30.978000	0.229053
30.979000	0.548744
30.980000	0.565807
30.981000	0.272193
30.982000	0.223258
30.983000	0.246760
30.984000	0.258028
30.985000	0.236457
30.986000	0.221004
30.987000	0.189132
30.988000	0.441214
30.989000	0.448619
30.990000	0.570958
30.991000	0.209092
30.992000	0.189454
30.993000	0.250301
30.994000	0.346563
30.995000	0.387450
30.996000	0.326602
30.997000	0.245794
30.998000	0.238711
30.999000	0.265754
31.000000	0.268974
31.001000	0.187844
31.002000	0.228087
31.003000	0.417390
31.004000	0.426405
31.005000	0.368133
31.006000	0.195249
31.007000	0.323705
31.008000	0.239033
31.009000	0.449263
31.010000	0.454414
31.011000	0.411595
31.012000	0.443468
31.013000	0.485321
31.014000	0.267364
31.015000	0.256096
31.016000	0.196536
31.017000	0.226477
31.018000	0.212312
31.019000	0.188166
31.020000	0.396464
31.021000	0.351714
31.022000	0.192029
31.023000	0.203619
31.024000	0.190741
31.025000	0.332719
31.026000	0.427693
31.027000	0.277666
31.028000	0.360728
31.029000	0.254808
31.030000	0.221326
31.031000	0.411595
31.032000	0.458277
31.033000	0.572890
31.034000	0.415781
31.035000	0.183015
31.036000	0.234848
31.037000	0.437351
31.038000	0.304066
31.039000	0.189132
31.040000	0.217141
31.041000	0.319197
31.042000	0.283461
31.043000	0.290866
31.044000	0.181727
31.045000	0.185268
31.046000	0.218751
31.047000	0.203619
31.048000	0.211024
31.049000	0.272837
31.050000	0.368133
31.051000	0.324348
31.052000	0.223580
31.053000	0.196214
31.054000	0.400649
31.055000	0.522666
31.056000	0.364592
31.057000	0.330787
31.058000	0.261891
31.059000	0.183337
31.060000	0.257706
31.061000	0.285715
31.062000	0.343987
31.063000	0.421576
31.064000	0.323705
31.065000	0.278632
31.066000	0.500774
31.067000	0.312115
31.068000	0.293764
31.069000	0.298271
31.070000	0.341733
31.071000	0.400649
31.072000	0.407410
31.073000	0.252233
31.074000	0.182693
31.075000	0.209414
31.076000	0.238067
31.077000	0.251911
31.078000	0.337548
31.079000	0.388093
31.080000	0.379401
31.081000	0.313080
31.082000	0.240321
31.083000	0.335616
31.084000	0.332075
31.085000	0.271871
31.086000	0.332075
31.087000	0.183337
31.088000	0.246116
31.089000	0.247404
31.090000	0.282496
31.091000	0.385518
31.092000	0.363304
31.093000	0.304710
31.094000	0.438961
31.095000	0.306320
31.096000	0.353002
31.097000	0.224546
31.098000	0.176898
31.099000	0.357509
31.100000	0.385196
31.101000	0.177220
31.102000	0.391635
31.103000	0.230662
31.104000	0.321451
31.105000	0.225511
31.106000	0.257706
31.107000	0.199112
31.108000	0.321773
31.109000	0.468902
31.110000	0.461819
31.111000	0.494335
31.112000	0.434776
31.113000	0.450873
31.114000	0.535222
31.115000	0.458277
31.116000	0.225511
31.117000	0.330465
31.118000	0.560012
31.119000	0.485643
31.120000	0.313402
31.121000	0.355577
31.122000	0.454736
31.123000	0.268974
31.124000	0.182371
31.125000	0.198146
31.126000	0.181405
31.127000	0.439927
31.128000	0.548744
31.129000	0.321773
31.130000	0.255130
31.131000	0.183015
31.132000	0.178507
31.133000	0.211024
31.134000	0.221326
31.135000	0.217785
31.136000	0.192029
31.137000	0.223902
31.138000	0.341090
31.139000	0.410952
31.140000	0.403225
31.141000	0.362982
31.142000	0.363948
31.143000	0.258028
31.144000	0.388093
31.145000	0.454736
31.146000	0.510754
31.147000	0.347207
31.148000	0.190741
31.149000	0.175932
31.150000	0.214243
31.151000	0.237423
31.152000	0.231306
31.153000	0.391957
31.154000	0.488862
31.155000	0.297627
31.156000	0.363304
31.157000	0.382298
31.158000	0.384230
31.159000	0.543271
31.160000	0.690400
31.161000	0.701668
31.162000	0.559690
31.163000	0.419322
31.164000	0.550998
31.165000	0.341411
31.166000	0.208448
31.167000	0.251589
